accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
9999999997-09-003447,2009-01-23,2009-01-23,2009-02-10T08:10:00.000Z,34,NO ACT,001-33653,09001063,,1643,0,0,9999999997-09-003447.paper,AUTO-GENERATED PAPER DOCUMENT
0001193125-09-009287,2009-01-22,2009-01-22,2009-01-22T06:31:38.000Z,34,8-K,001-33653,09537856,"2.02,7.01,9.01",5024031,0,0,d8k.htm,CURRENT REPORT
0001193125-09-008915,2009-01-21,2009-01-20,2009-01-21T14:15:19.000Z,34,8-K,001-33653,09536468,"8.01,9.01",76988,0,0,d8k.htm,CURRENT REPORT
0000035527-09-000001,2009-01-06,2009-01-02,2009-01-06T17:46:18.000Z,,4,,,,7245,0,0,xslF345X03/edgar.xml,PRIMARY DOCUMENT
0000000000-09-000480,2009-01-06,,2009-01-06T10:12:29.000Z,,UPLOAD,,,,19809,0,0,filename1.pdf,
0000000000-09-000479,2009-01-06,,2009-01-06T10:11:51.000Z,,UPLOAD,,,,54643,0,0,filename1.pdf,
9999999997-09-001402,2009-01-02,2008-12-15,2009-01-15T08:18:30.000Z,34,NO ACT,001-33653,09001003,,1643,0,0,9999999997-09-001402.paper,AUTO-GENERATED PAPER DOCUMENT
0001193125-08-262314,2008-12-31,2008-12-29,2008-12-31T12:31:54.000Z,34,8-K,001-33653,081278223,"1.01,3.02,3.03,5.02,5.03,9.01",694893,0,0,d8k.htm,CURRENT REPORT
0000035527-08-000085,2008-12-24,2008-12-16,2008-12-24T14:26:55.000Z,,3,,,,6961,0,0,xslF345X02/edgar.xml,PRIMARY DOCUMENT
0001193125-08-254803,2008-12-17,,2008-12-17T10:06:49.000Z,34,DEFA14A,001-33653,081253942,,72261,0,0,ddefa14a.htm,DEFINITIVE ADDITIONAL MATERIALS
0001193125-08-254799,2008-12-17,2008-12-16,2008-12-17T10:03:50.000Z,34,8-K,001-33653,081253935,"5.02,8.01,9.01",132580,0,0,d8k.htm,CURRENT REPORT
0001193125-08-249254,2008-12-08,2008-12-29,2008-12-08T09:22:00.000Z,34,DEF 14A,001-33653,081234667,,5244974,0,0,ddef14a.htm,DEFINITIVE PROXY STATEMENT
0001193125-08-245216,2008-11-28,2008-11-26,2008-11-28T16:39:07.000Z,34,8-K,001-33653,081220580,8.01,15386,0,0,d8k.htm,CURRENT REPORT
