accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0000064040-24-000061,2024-02-08,2024-02-08,2024-02-08T07:10:23.000Z,34,8-K,001-01023,24606843,"2.02,7.01,9.01",1493453,1,1,spgi-20240208.htm,8-K
0000950103-24-001754,2024-02-05,2024-02-01,2024-02-05T21:42:26.000Z,,4,,,,12500,0,0,xslF345X05/dp206388_4-tavernier.xml,FORM 4
0000950103-24-001753,2024-02-05,2022-02-28,2024-02-05T21:40:08.000Z,,3/A,,,,5649,0,0,xslF345X02/dp206387_3a-tavernier.xml,FORM 3/A
0000064040-24-000058,2024-02-05,2024-02-01,2024-02-05T20:08:25.000Z,,4,,,,12860,0,0,xslF345X05/wk-form4_1707181694.xml,FORM 4
0000064040-24-000056,2024-02-05,2024-02-01,2024-02-05T20:06:17.000Z,,4,,,,12057,0,0,xslF345X05/wk-form4_1707181564.xml,FORM 4
0000064040-24-000054,2024-02-05,2024-02-01,2024-02-05T20:04:24.000Z,,4,,,,11849,0,0,xslF345X05/wk-form4_1707181454.xml,FORM 4
0000064040-24-000052,2024-02-02,2024-02-02,2024-02-02T08:01:05.000Z,34,8-K,001-01023,24588845,5.02,150448,1,1,spgi-20240202.htm,8-K
0001086364-24-004262,2024-01-26,,2024-01-26T11:49:38.000Z,34,SC 13G/A,005-18904,24565761,,14126,0,0,us78409v1044_012624.txt,
0000064040-24-000049,2024-01-04,2024-01-02,2024-01-04T20:19:41.000Z,,4,,,,6415,0,0,xslF345X05/wk-form4_1704417570.xml,FORM 4
0000064040-24-000046,2024-01-04,2024-01-02,2024-01-04T20:04:15.000Z,,4,,,,6423,0,0,xslF345X05/wk-form4_1704416631.xml,FORM 4
0000064040-24-000044,2024-01-04,2024-01-02,2024-01-04T20:01:38.000Z,,4,,,,6367,0,0,xslF345X05/wk-form4_1704416486.xml,FORM 4
0000064040-24-000042,2024-01-04,2024-01-02,2024-01-04T20:00:01.000Z,,4,,,,6403,0,0,xslF345X05/wk-form4_1704416382.xml,FORM 4
0000064040-24-000040,2024-01-04,2024-01-02,2024-01-04T19:58:34.000Z,,4,,,,6367,0,0,xslF345X05/wk-form4_1704416299.xml,FORM 4
0000064040-24-000038,2024-01-04,2024-01-02,2024-01-04T19:56:59.000Z,,4,,,,8473,0,0,xslF345X05/wk-form4_1704416209.xml,FORM 4
0000064040-24-000036,2024-01-04,2024-01-02,2024-01-04T19:55:24.000Z,,4,,,,8478,0,0,xslF345X05/wk-form4_1704416109.xml,FORM 4
0000064040-24-000034,2024-01-04,2024-01-02,2024-01-04T19:52:52.000Z,,4,,,,6383,0,0,xslF345X05/wk-form4_1704415960.xml,FORM 4
0000064040-24-000032,2024-01-04,2024-01-02,2024-01-04T19:51:12.000Z,,4,,,,5826,0,0,xslF345X05/wk-form4_1704415862.xml,FORM 4
0000064040-24-000030,2024-01-04,2024-01-02,2024-01-04T19:46:57.000Z,,4,,,,6394,0,0,xslF345X05/wk-form4_1704415604.xml,FORM 4
0000064040-24-000028,2024-01-04,2024-01-02,2024-01-04T19:43:16.000Z,,4,,,,6388,0,0,xslF345X05/wk-form4_1704415386.xml,FORM 4
0000064040-24-000026,2024-01-04,2024-01-02,2024-01-04T19:41:29.000Z,,4,,,,5800,0,0,xslF345X05/wk-form4_1704415270.xml,FORM 4
0000064040-24-000024,2024-01-03,2023-12-31,2024-01-03T21:44:33.000Z,,4,,,,15672,0,0,xslF345X05/wk-form4_1704336261.xml,FORM 4
0000064040-24-000022,2024-01-03,2023-04-24,2024-01-03T19:31:22.000Z,,4,,,,16183,0,0,xslF345X05/wk-form4_1704328270.xml,FORM 4
0000064040-24-000020,2024-01-03,2023-12-31,2024-01-03T19:02:13.000Z,,4,,,,15595,0,0,xslF345X05/wk-form4_1704326523.xml,FORM 4
0000064040-24-000018,2024-01-03,2023-12-31,2024-01-03T19:00:28.000Z,,4,,,,18998,0,0,xslF345X05/wk-form4_1704326417.xml,FORM 4
0000064040-24-000016,2024-01-03,2023-12-31,2024-01-03T18:57:24.000Z,,4,,,,20490,0,0,xslF345X05/wk-form4_1704326224.xml,FORM 4
0000064040-24-000014,2024-01-03,2023-12-31,2024-01-03T18:55:26.000Z,,4,,,,19001,0,0,xslF345X05/wk-form4_1704326115.xml,FORM 4
0000064040-24-000012,2024-01-03,2023-12-31,2024-01-03T18:53:11.000Z,,4,,,,18959,0,0,xslF345X05/wk-form4_1704325958.xml,FORM 4
0000064040-24-000010,2024-01-03,2023-12-31,2024-01-03T18:50:11.000Z,,4,,,,18992,0,0,xslF345X05/wk-form4_1704325796.xml,FORM 4
0000064040-24-000008,2024-01-03,2023-12-31,2024-01-03T18:48:29.000Z,,4,,,,18980,0,0,xslF345X05/wk-form4_1704325699.xml,FORM 4
0000064040-24-000006,2024-01-03,2023-12-31,2024-01-03T18:46:44.000Z,,4,,,,20518,0,0,xslF345X05/wk-form4_1704325590.xml,FORM 4
