accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001127602-23-026875,2023-11-06,2023-11-02,2023-11-06T19:00:22.000Z,,4,,,,6674,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-026874,2023-11-06,2023-11-02,2023-11-06T18:58:57.000Z,,4,,,,6669,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-026873,2023-11-06,2023-11-02,2023-11-06T18:57:45.000Z,,4,,,,4487,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-026872,2023-11-06,2023-11-02,2023-11-06T18:56:24.000Z,,4,,,,4493,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-026871,2023-11-06,2023-11-02,2023-11-06T18:54:55.000Z,,4,,,,6695,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-026868,2023-11-06,2023-11-02,2023-11-06T18:52:54.000Z,,4,,,,10792,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0000038777-23-000145,2023-11-01,2023-05-31,2023-11-01T17:19:31.000Z,34,8-K,001-09318,231369224,3.02,148606,1,1,ben-20230531.htm,8-K
0000038777-23-000143,2023-10-31,2023-10-31,2023-10-31T08:41:00.000Z,34,8-K,001-09318,231362386,"2.02,7.01,9.01",985939,1,1,ben-20231031.htm,8-K
0000038777-23-000137,2023-10-24,2023-10-18,2023-10-24T15:32:04.000Z,34,8-K,001-09318,231342565,"5.02,9.01",1541333,1,1,ben-20231018.htm,8-K
0001127602-23-025984,2023-10-17,2023-09-30,2023-10-17T14:42:16.000Z,,5,,,,6508,0,0,xslF345X05/form5.xml,PRIMARY DOCUMENT
0001127602-23-025724,2023-10-10,2023-10-10,2023-10-10T18:08:30.000Z,,4,,,,4860,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001949846-23-000356,2023-10-10,,2023-10-10T11:46:42.000Z,33,144,001-09318,231316773,,4545,0,0,xsl144X01/primary_doc.xml,
0001127602-23-025250,2023-10-03,2023-10-02,2023-10-03T16:36:48.000Z,,4,,,,6437,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-025246,2023-10-03,2023-10-02,2023-10-03T16:35:48.000Z,,4,,,,5977,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-025242,2023-10-03,2023-10-02,2023-10-03T16:34:39.000Z,,4,,,,5950,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0000038777-23-000134,2023-09-22,,2023-09-22T10:33:39.000Z,,SC 13G/A,,,,187951,0,0,prot23a3.htm,
0000038777-23-000133,2023-09-11,,2023-09-11T11:27:01.000Z,,SC 13G/A,,,,228507,0,0,beni23a1.htm,
0000038777-23-000132,2023-09-11,,2023-09-11T11:15:40.000Z,,SC 13G/A,,,,217757,0,0,eyep23a4.htm,
0001127602-23-023670,2023-09-05,2023-08-31,2023-09-05T15:27:45.000Z,,4,,,,4744,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023669,2023-09-05,2023-08-31,2023-09-05T15:15:02.000Z,,4,,,,4726,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023667,2023-09-05,2023-08-31,2023-09-05T15:12:52.000Z,,4,,,,4720,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023666,2023-09-05,2023-08-31,2023-09-05T15:11:53.000Z,,4,,,,4676,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023665,2023-09-05,2023-08-31,2023-09-05T15:10:51.000Z,,4,,,,4701,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023664,2023-09-05,2023-08-31,2023-09-05T15:09:27.000Z,,4,,,,4694,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023663,2023-09-05,2023-08-31,2023-09-05T15:08:24.000Z,,4,,,,9538,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0001127602-23-023662,2023-09-05,2023-08-31,2023-09-05T15:07:08.000Z,,4,,,,10282,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0000038777-23-000110,2023-08-11,2023-06-30,2023-08-11T11:07:46.000Z,34,13F-HR,028-00734,231162173,,4801349,0,0,xslForm13F_X02/primary_doc.xml,
0001127602-23-021727,2023-08-01,2023-07-31,2023-08-01T20:23:37.000Z,,4,,,,4518,0,0,xslF345X05/form4.xml,PRIMARY DOCUMENT
0000038777-23-000109,2023-07-28,2023-07-25,2023-07-28T12:08:49.000Z,34,8-K,001-09318,231121555,"1.01,1.02,2.03,9.01",33068402,1,1,ben-20230725.htm,8-K
0000038777-23-000106,2023-07-28,2023-06-30,2023-07-28T08:43:15.000Z,34,10-Q,001-09318,231120330,,9988485,1,1,ben-20230630.htm,10-Q
0000038777-23-000105,2023-07-28,2023-07-28,2023-07-28T08:41:47.000Z,34,8-K,001-09318,231120328,"2.02,7.01,9.01",960871,1,1,ben-20230728.htm,8-K
0001127602-23-019844,2023-07-05,2023-07-03,2023-07-05T12:59:44.000Z,,4,,,,6437,0,0,xslF345X04/form4.xml,PRIMARY DOCUMENT
