accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001225208-20-011691,2020-09-18,2020-09-16,2020-09-18T16:23:38.000Z,,4,,,,7398,0,0,xslF345X03/doc4.xml,
0001225208-20-011688,2020-09-18,2020-09-16,2020-09-18T16:16:17.000Z,,3,,,,10920,0,0,xslF345X02/doc3.xml,
0001225208-20-011494,2020-09-14,2020-09-10,2020-09-14T17:02:40.000Z,,4,,,,10040,0,0,xslF345X03/doc4.xml,
0001225208-20-011356,2020-09-08,2020-09-04,2020-09-08T16:19:45.000Z,,4,,,,4763,0,0,xslF345X03/doc4.xml,
0001225208-20-010687,2020-08-17,2020-08-13,2020-08-17T16:28:20.000Z,,4,,,,7496,0,0,xslF345X03/doc4.xml,
0001225208-20-010686,2020-08-17,2020-08-13,2020-08-17T16:26:07.000Z,,3,,,,15000,0,0,xslF345X02/doc3.xml,
0001104659-20-093918,2020-08-12,2020-06-30,2020-08-12T16:30:14.000Z,34,13F-HR,028-00219,201095804,,1528909,0,0,xslForm13F_X02/primary_doc.xml,
0001104659-20-090177,2020-08-04,2020-06-30,2020-08-04T14:07:06.000Z,34,10-Q,001-08787,201072657,,61016872,1,1,aig-20200630.htm,FORM 10-Q
0001104659-20-089692,2020-08-03,2020-08-03,2020-08-03T17:01:50.000Z,34,8-K,001-08787,201069900,"2.02,7.01,8.01,9.01",8016795,1,1,tm2026340d1_8k.htm,FORM 8-K
0001225208-20-010071,2020-07-30,2020-07-29,2020-07-30T18:45:06.000Z,,4,,,,8915,0,0,xslF345X03/doc4.xml,
0001104659-20-081316,2020-07-06,2020-07-01,2020-07-06T17:15:25.000Z,,4,,,,5995,0,0,xslF345X03/tm2024188-11_4.xml,FORM 4
0001104659-20-081310,2020-07-06,2020-07-01,2020-07-06T17:14:04.000Z,,4,,,,6065,0,0,xslF345X03/tm2024188-10_4.xml,FORM 4
0001104659-20-081304,2020-07-06,2020-07-01,2020-07-06T17:12:45.000Z,,4,,,,5951,0,0,xslF345X03/tm2024188-9_4.xml,OWNERSHIP DOCUMENT
0001104659-20-081300,2020-07-06,2020-07-01,2020-07-06T17:11:26.000Z,,4,,,,8630,0,0,xslF345X03/tm2024188-8_4.xml,FORM 4
0001104659-20-081295,2020-07-06,2020-07-01,2020-07-06T17:10:12.000Z,,4,,,,8635,0,0,xslF345X03/tm2024188-7_4.xml,FORM 4
0001104659-20-081293,2020-07-06,2020-07-01,2020-07-06T17:09:08.000Z,,4,,,,5988,0,0,xslF345X03/tm2024188-6_4.xml,FORM 4
0001104659-20-081289,2020-07-06,2020-07-01,2020-07-06T17:08:06.000Z,,4,,,,6098,0,0,xslF345X03/tm2024188-5_4.xml,FORM 4
0001104659-20-081287,2020-07-06,2020-07-01,2020-07-06T17:06:52.000Z,,4,,,,6069,0,0,xslF345X03/tm2024188-4_4.xml,FORM 4
0001104659-20-081281,2020-07-06,2020-07-01,2020-07-06T17:05:41.000Z,,4,,,,5850,0,0,xslF345X03/tm2024188-3_4.xml,FORM 4
0001104659-20-081278,2020-07-06,2020-07-01,2020-07-06T17:04:29.000Z,,4,,,,6099,0,0,xslF345X03/tm2024188-2_4.xml,FORM 4
0001104659-20-081275,2020-07-06,2020-07-01,2020-07-06T17:02:40.000Z,,4,,,,5957,0,0,xslF345X03/tm2024188-1_4.xml,FORM 4
0001104659-20-080009,2020-07-01,2020-06-29,2020-07-01T21:11:53.000Z,,4,,,,14158,0,0,xslF345X03/tm2023983d12_4.xml,FORM 4
0001104659-20-080008,2020-07-01,2020-06-29,2020-07-01T21:10:02.000Z,,4,,,,11301,0,0,xslF345X03/tm2023983d11_4.xml,FORM 4
0001104659-20-080007,2020-07-01,2020-06-29,2020-07-01T21:09:07.000Z,,4,,,,11299,0,0,xslF345X03/tm2023983d10_4.xml,FORM 4
0001104659-20-080004,2020-07-01,2020-06-29,2020-07-01T21:07:28.000Z,,4,,,,11293,0,0,xslF345X03/tm2023983d9_4.xml,FORM 4
0001104659-20-079998,2020-07-01,2020-06-29,2020-07-01T21:05:08.000Z,,4,,,,14132,0,0,xslF345X03/tm2023983d8_4.xml,FORM 4
0001104659-20-079994,2020-07-01,2020-06-29,2020-07-01T21:03:56.000Z,,4,,,,14116,0,0,xslF345X03/tm2023983d7_4.xml,FORM 4
0001104659-20-079993,2020-07-01,2020-06-29,2020-07-01T21:02:20.000Z,,4,,,,8694,0,0,xslF345X03/tm2023983d6_4.xml,FORM 4
0001104659-20-079991,2020-07-01,2020-06-29,2020-07-01T21:00:47.000Z,,4,,,,11299,0,0,xslF345X03/tm2023983d5_4.xml,FORM 4
0001104659-20-079990,2020-07-01,2020-06-29,2020-07-01T20:59:48.000Z,,4,,,,14106,0,0,xslF345X03/tm2023983d4_4.xml,FORM 4
0001104659-20-079989,2020-07-01,2020-06-29,2020-07-01T20:58:04.000Z,,4,,,,11340,0,0,xslF345X03/tm2023983d3_4.xml,FORM 4
0001104659-20-079986,2020-07-01,2020-06-29,2020-07-01T20:56:37.000Z,,4,,,,11343,0,0,xslF345X03/tm2023983d2_4.xml,FORM 4
0001104659-20-079984,2020-07-01,2020-06-29,2020-07-01T20:54:59.000Z,,4,,,,11294,0,0,xslF345X03/tm2023983d1_4.xml,FORM 4
0001104659-20-069206,2020-06-03,2020-06-02,2020-06-03T06:30:37.000Z,34,8-K,001-08787,20938897,"2.01,8.01,9.01",604764,1,1,tm2021628d1_8k.htm,FORM 8-K
0001225208-20-007825,2020-05-15,2020-05-13,2020-05-15T16:17:56.000Z,,4,,,,5648,0,0,xslF345X03/doc4.xml,
0001225208-20-007824,2020-05-15,2020-05-13,2020-05-15T16:17:52.000Z,,4,,,,5682,0,0,xslF345X03/doc4.xml,
0001225208-20-007823,2020-05-15,2020-05-13,2020-05-15T16:17:48.000Z,,4,,,,5653,0,0,xslF345X03/doc4.xml,
0001225208-20-007822,2020-05-15,2020-05-13,2020-05-15T16:17:44.000Z,,4,,,,5683,0,0,xslF345X03/doc4.xml,
0001225208-20-007821,2020-05-15,2020-05-13,2020-05-15T16:17:40.000Z,,4,,,,5541,0,0,xslF345X03/doc4.xml,
0001225208-20-007820,2020-05-15,2020-05-13,2020-05-15T16:17:36.000Z,,4,,,,5657,0,0,xslF345X03/doc4.xml,
0001225208-20-007819,2020-05-15,2020-05-13,2020-05-15T16:17:32.000Z,,4,,,,5602,0,0,xslF345X03/doc4.xml,
0001225208-20-007818,2020-05-15,2020-05-13,2020-05-15T16:17:28.000Z,,4,,,,5600,0,0,xslF345X03/doc4.xml,
0001225208-20-007817,2020-05-15,2020-05-13,2020-05-15T16:17:23.000Z,,4,,,,5605,0,0,xslF345X03/doc4.xml,
0001225208-20-007816,2020-05-15,2020-05-13,2020-05-15T16:17:20.000Z,,4,,,,5651,0,0,xslF345X03/doc4.xml,
0001225208-20-007815,2020-05-15,2020-05-13,2020-05-15T16:17:15.000Z,,4,,,,5513,0,0,xslF345X03/doc4.xml,
0001104659-20-062017,2020-05-15,2020-05-13,2020-05-15T06:30:32.000Z,34,8-K,001-08787,20880521,"5.03,5.07,9.01",566859,1,1,tm2019595d1_8k.htm,FORM 8-K
0001104659-20-059634,2020-05-11,2020-05-11,2020-05-11T17:08:06.000Z,34,8-K,001-08787,20865939,"8.01,9.01",1072095,1,1,tm2019098-1_8k.htm,FORM 8-K
0001225208-20-007280,2020-05-08,2020-05-06,2020-05-08T16:18:41.000Z,,4,,,,4613,0,0,xslF345X03/doc4.xml,
0001104659-20-058305,2020-05-08,,2020-05-07T20:40:41.000Z,33,424B2,333-223282,20858386,,1281374,0,0,tm2018340-2_424b2.htm,424B2
0001104659-20-057585,2020-05-07,,2020-05-06T18:54:17.000Z,34,FWP,333-223282,20854024,,24877,0,0,tm2018869-3_fwp.htm,FREE WRITING PROSPECTUS
0001104659-20-057584,2020-05-07,,2020-05-06T18:53:15.000Z,34,FWP,333-223282,20854021,,25004,0,0,tm2018869-2_fwp.htm,FREE WRITING PROSPECTUS
0001104659-20-057582,2020-05-07,,2020-05-06T18:51:55.000Z,34,FWP,333-223282,20854017,,25192,0,0,tm2018869-1_fwp.htm,FREE WRITING PROSPECTUS
0001104659-20-057218,2020-05-06,,2020-05-06T08:43:47.000Z,33,424B2,333-223282,20851354,,1176400,0,0,tm2018340-1_424b2.htm,424B2
0001104659-20-056631,2020-05-05,2020-03-31,2020-05-05T10:16:32.000Z,34,10-Q,001-08787,20847334,,43719622,1,1,aig-20200331.htm,FORM 10-Q
0001104659-20-056293,2020-05-04,2020-03-31,2020-05-04T17:15:55.000Z,34,13F-HR,028-00219,20845842,,1507024,0,0,xslForm13F_X02/primary_doc.xml,
0001104659-20-056215,2020-05-04,2020-05-04,2020-05-04T16:26:25.000Z,34,8-K,001-08787,20845225,"2.02,8.01,9.01",914529,1,1,tm2018462d1_8k.htm,FORM 8-K
0001209191-20-026011,2020-04-28,2020-04-24,2020-04-28T17:55:20.000Z,34,4,811-21593,20826417,,21346,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-026010,2020-04-28,2020-04-24,2020-04-28T17:54:50.000Z,34,4,811-22467,20826402,,11086,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001225208-20-006467,2020-04-15,2020-04-13,2020-04-15T16:21:51.000Z,,4,,,,5449,0,0,xslF345X03/doc4.xml,
0001225208-20-006047,2020-04-03,2020-04-01,2020-04-03T16:17:47.000Z,,4,,,,5921,0,0,xslF345X03/doc4.xml,
0001225208-20-006046,2020-04-03,2020-04-01,2020-04-03T16:17:43.000Z,,4,,,,8156,0,0,xslF345X03/doc4.xml,
0001225208-20-006045,2020-04-03,2020-04-01,2020-04-03T16:17:39.000Z,,4,,,,5637,0,0,xslF345X03/doc4.xml,
0001225208-20-006044,2020-04-03,2020-04-01,2020-04-03T16:17:35.000Z,,4,,,,5582,0,0,xslF345X03/doc4.xml,
0001225208-20-006043,2020-04-03,2020-04-01,2020-04-03T16:17:31.000Z,,4,,,,5634,0,0,xslF345X03/doc4.xml,
0001225208-20-006042,2020-04-03,2020-04-01,2020-04-03T16:17:27.000Z,,4,,,,5496,0,0,xslF345X03/doc4.xml,
0001225208-20-006041,2020-04-03,2020-04-01,2020-04-03T16:17:22.000Z,,4,,,,5710,0,0,xslF345X03/doc4.xml,
0001225208-20-006040,2020-04-03,2020-04-01,2020-04-03T16:17:18.000Z,,4,,,,5744,0,0,xslF345X03/doc4.xml,
0001225208-20-006039,2020-04-03,2020-04-01,2020-04-03T16:17:14.000Z,,4,,,,5715,0,0,xslF345X03/doc4.xml,
0001225208-20-006038,2020-04-03,2020-04-01,2020-04-03T16:17:10.000Z,,4,,,,5745,0,0,xslF345X03/doc4.xml,
0001225208-20-006037,2020-04-03,2020-04-01,2020-04-03T16:17:06.000Z,,4,,,,5603,0,0,xslF345X03/doc4.xml,
0001225208-20-006036,2020-04-03,2020-04-01,2020-04-03T16:17:01.000Z,,4,,,,8161,0,0,xslF345X03/doc4.xml,
0001225208-20-005771,2020-04-01,2020-03-30,2020-04-01T16:19:50.000Z,,4,,,,13454,0,0,xslF345X03/doc4.xml,
0001225208-20-005770,2020-04-01,2020-03-30,2020-04-01T16:19:46.000Z,,4,,,,10794,0,0,xslF345X03/doc4.xml,
0001225208-20-005769,2020-04-01,2020-03-30,2020-04-01T16:19:42.000Z,,4,,,,10754,0,0,xslF345X03/doc4.xml,
0001225208-20-005768,2020-04-01,2020-03-30,2020-04-01T16:19:37.000Z,,4,,,,13444,0,0,xslF345X03/doc4.xml,
0001225208-20-005767,2020-04-01,2020-03-30,2020-04-01T16:19:33.000Z,,4,,,,13499,0,0,xslF345X03/doc4.xml,
0001225208-20-005766,2020-04-01,2020-03-30,2020-04-01T16:19:29.000Z,,4,,,,8266,0,0,xslF345X03/doc4.xml,
0001225208-20-005765,2020-04-01,2020-03-30,2020-04-01T16:19:25.000Z,,4,,,,10761,0,0,xslF345X03/doc4.xml,
0001225208-20-005764,2020-04-01,2020-03-30,2020-04-01T16:19:20.000Z,,4,,,,13474,0,0,xslF345X03/doc4.xml,
0001225208-20-005763,2020-04-01,2020-03-30,2020-04-01T16:19:16.000Z,,4,,,,10753,0,0,xslF345X03/doc4.xml,
0001225208-20-005762,2020-04-01,2020-03-30,2020-04-01T16:19:12.000Z,,4,,,,10748,0,0,xslF345X03/doc4.xml,
0001225208-20-005761,2020-04-01,2020-03-30,2020-04-01T16:19:08.000Z,,4,,,,10797,0,0,xslF345X03/doc4.xml,
0001225208-20-005760,2020-04-01,2020-03-30,2020-04-01T16:19:04.000Z,,4,,,,10794,0,0,xslF345X03/doc4.xml,
0001225208-20-005759,2020-04-01,2020-03-30,2020-04-01T16:19:00.000Z,,4,,,,10840,0,0,xslF345X03/doc4.xml,
0001104659-20-041198,2020-03-31,,2020-03-31T16:35:24.000Z,34,DEFA14A,001-08787,20762211,,1140525,0,0,tm2011795-3_defa14a.htm,DEFA14A
0001104659-20-041186,2020-03-31,2020-05-13,2020-03-31T16:26:28.000Z,34,DEF 14A,001-08787,20762096,,10795457,0,0,tm2011795-2_def14a.htm,DEF 14A
0001209191-20-021665,2020-03-30,2020-03-27,2020-03-30T13:49:10.000Z,34,4,811-22405,20755948,,12044,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-021664,2020-03-30,2020-03-27,2020-03-30T13:48:08.000Z,34,4,811-22546,20755938,,8479,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-021248,2020-03-26,2020-03-25,2020-03-26T16:16:41.000Z,34,4,811-22405,20746336,,12042,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-021247,2020-03-26,2020-03-25,2020-03-26T16:15:27.000Z,34,4,811-22467,20746311,,17307,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-021115,2020-03-25,2020-03-23,2020-03-25T16:36:20.000Z,34,4,811-22405,20742549,,12049,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-021114,2020-03-25,2020-03-23,2020-03-25T16:35:17.000Z,34,4,811-22467,20742534,,20158,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-20-021113,2020-03-25,2020-03-23,2020-03-25T16:34:25.000Z,34,4,811-22546,20742529,,8486,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001104659-20-035909,2020-03-19,2020-05-13,2020-03-19T16:42:20.000Z,34,PRE 14A,001-08787,20729018,,11398871,0,0,tm2011795-1_pre14a.htm,PRE 14A
0001104659-20-035862,2020-03-19,2020-03-17,2020-03-19T16:23:58.000Z,34,8-K,001-08787,20728856,5.02,284843,1,1,tm2013227-1_8k.htm,FORM 8-K
0001225208-20-005046,2020-03-13,2020-03-11,2020-03-13T16:32:08.000Z,,4,,,,7569,0,0,xslF345X03/doc4.xml,
0001225208-20-005045,2020-03-13,2020-03-11,2020-03-13T16:32:05.000Z,,4,,,,7489,0,0,xslF345X03/doc4.xml,
0001225208-20-005044,2020-03-13,2020-03-11,2020-03-13T16:32:00.000Z,,4,,,,7530,0,0,xslF345X03/doc4.xml,
0001225208-20-005043,2020-03-13,2020-03-11,2020-03-13T16:31:56.000Z,,4,,,,7528,0,0,xslF345X03/doc4.xml,
0001225208-20-005042,2020-03-13,2020-03-11,2020-03-13T16:31:52.000Z,,4,,,,7495,0,0,xslF345X03/doc4.xml,
0001225208-20-005041,2020-03-13,2020-03-11,2020-03-13T16:31:48.000Z,,4,,,,7521,0,0,xslF345X03/doc4.xml,
0001225208-20-005040,2020-03-13,2020-03-11,2020-03-13T16:31:44.000Z,,4,,,,7554,0,0,xslF345X03/doc4.xml,
0001225208-20-005039,2020-03-13,2020-03-11,2020-03-13T16:31:40.000Z,,4,,,,7487,0,0,xslF345X03/doc4.xml,
0001225208-20-005038,2020-03-13,2020-03-11,2020-03-13T16:31:36.000Z,,4,,,,7492,0,0,xslF345X03/doc4.xml,
0001225208-20-005037,2020-03-13,2020-03-11,2020-03-13T16:31:32.000Z,,4,,,,7516,0,0,xslF345X03/doc4.xml,
0001225208-20-005036,2020-03-13,2020-03-11,2020-03-13T16:31:28.000Z,,4,,,,7486,0,0,xslF345X03/doc4.xml,
0001225208-20-005035,2020-03-13,2020-03-11,2020-03-13T16:31:24.000Z,,4,,,,7524,0,0,xslF345X03/doc4.xml,
0001225208-20-005034,2020-03-13,2020-03-11,2020-03-13T16:31:19.000Z,,4,,,,7481,0,0,xslF345X03/doc4.xml,
0001225208-20-005031,2020-03-13,2019-03-19,2020-03-13T16:25:48.000Z,,4/A,,,,7894,0,0,xslF345X03/doc4a.xml,
0001225208-20-005030,2020-03-13,2020-03-09,2020-03-13T16:24:40.000Z,,3,,,,13112,0,0,xslF345X02/doc3.xml,
0001104659-20-032132,2020-03-12,2020-03-09,2020-03-12T06:40:31.000Z,34,8-K,001-08787,20707116,5.02,287678,1,1,tm2012125-1_8k.htm,FORM 8-K
0001104659-20-024453,2020-02-25,2020-02-25,2020-02-25T06:53:45.000Z,34,8-K,001-08787,20647210,8.01,285753,1,1,tm2010858-1_8k.htm,8-K
0001104659-20-023889,2020-02-21,2019-12-31,2020-02-21T16:26:31.000Z,34,10-K,001-08787,20640392,,117047069,1,1,aig-20191231.htm,FORM 10-K
0000080255-20-000944,2020-02-14,,2020-02-14T13:29:32.000Z,34,SC 13G,005-36894,,,6890,0,0,aig13gdec19.txt,
0001422848-20-000009,2020-02-14,,2020-02-14T12:03:17.000Z,34,SC 13G/A,005-36894,20616382,,8389,0,0,edgaig.txt,SC 13G/A
0001104659-20-020805,2020-02-14,,2020-02-14T08:21:18.000Z,,SC 13G,,,,202598,0,0,tm207294d2_sc13g.htm,SC 13G
0001104659-20-020788,2020-02-14,,2020-02-14T08:15:56.000Z,,SC 13G,,,,158834,0,0,tm207294d1_sc13g.htm,SC 13G
0001104659-20-020209,2020-02-13,2020-02-13,2020-02-13T16:24:05.000Z,34,8-K,001-08787,20610942,"8.01,9.01",310611,1,1,tm207771-2_8k.htm,FORM 8-K
0001104659-20-019671,2020-02-13,2020-02-13,2020-02-13T06:50:43.000Z,34,8-K,001-08787,20606872,"2.02,8.01,9.01",1036775,1,1,tm207771-1_8k.htm,FORM 8-K
0001104659-20-018358,2020-02-12,,2020-02-12T09:26:51.000Z,34,SC 13G/A,005-36894,20600602,,13773,0,0,tv01653-americaninternationa.htm,SCHEDULE 13G/A
0000834237-20-008675,2020-02-10,,2020-02-10T07:32:27.000Z,34,SC 13G/A,005-36894,20589400,,13693,0,0,us0268747849_020720.txt,
0001104659-20-011250,2020-02-05,2019-12-31,2020-02-05T16:30:37.000Z,34,13F-HR,028-00219,20579183,,1516640,0,0,xslForm13F_X02/primary_doc.xml,
0001225208-20-001036,2020-01-22,2020-01-17,2020-01-22T16:41:39.000Z,,4,,,,10229,0,0,xslF345X03/doc4.xml,
0001225208-20-001035,2020-01-22,2020-01-17,2020-01-22T16:41:35.000Z,,4,,,,11958,0,0,xslF345X03/doc4.xml,
0001225208-20-001034,2020-01-22,2020-01-17,2020-01-22T16:41:30.000Z,,4,,,,4837,0,0,xslF345X03/doc4.xml,
0001225208-20-001033,2020-01-22,2020-01-17,2020-01-22T16:41:27.000Z,,4,,,,4840,0,0,xslF345X03/doc4.xml,
0001225208-20-001032,2020-01-22,2020-01-17,2020-01-22T16:41:23.000Z,,4,,,,6578,0,0,xslF345X03/doc4.xml,
0001225208-20-001031,2020-01-22,2020-01-17,2020-01-22T16:41:19.000Z,,4,,,,4836,0,0,xslF345X03/doc4.xml,
0001225208-20-001030,2020-01-22,2020-01-17,2020-01-22T16:41:15.000Z,,4,,,,5571,0,0,xslF345X03/doc4.xml,
0001225208-20-001029,2020-01-22,2020-01-17,2020-01-22T16:41:11.000Z,,4,,,,6571,0,0,xslF345X03/doc4.xml,
0001225208-20-001028,2020-01-22,2020-01-17,2020-01-22T16:41:07.000Z,,4,,,,10347,0,0,xslF345X03/doc4.xml,
0001104659-20-003066,2020-01-10,,2020-01-10T16:30:50.000Z,,SC 13G/A,,,,49731,0,0,tm201775-1_sc13ga.htm,SC 13G/A
0001225208-20-000535,2020-01-06,2020-01-02,2020-01-06T16:46:46.000Z,,4,,,,8218,0,0,xslF345X03/doc4.xml,
0001225208-20-000534,2020-01-06,2020-01-02,2020-01-06T16:46:42.000Z,,4,,,,8163,0,0,xslF345X03/doc4.xml,
0001225208-20-000533,2020-01-06,2020-01-02,2020-01-06T16:46:38.000Z,,4,,,,8161,0,0,xslF345X03/doc4.xml,
0001225208-20-000532,2020-01-06,2020-01-02,2020-01-06T16:46:34.000Z,,4,,,,5592,0,0,xslF345X03/doc4.xml,
0001225208-20-000531,2020-01-06,2020-01-02,2020-01-06T16:46:30.000Z,,4,,,,5639,0,0,xslF345X03/doc4.xml,
0001225208-20-000530,2020-01-06,2020-01-02,2020-01-06T16:46:26.000Z,,4,,,,5503,0,0,xslF345X03/doc4.xml,
0001225208-20-000529,2020-01-06,2020-01-02,2020-01-06T16:46:22.000Z,,4,,,,5928,0,0,xslF345X03/doc4.xml,
0001225208-20-000528,2020-01-06,2020-01-02,2020-01-06T16:46:17.000Z,,4,,,,5717,0,0,xslF345X03/doc4.xml,
0001225208-20-000527,2020-01-06,2020-01-02,2020-01-06T16:46:13.000Z,,4,,,,5751,0,0,xslF345X03/doc4.xml,
0001225208-20-000526,2020-01-06,2020-01-02,2020-01-06T16:46:09.000Z,,4,,,,5722,0,0,xslF345X03/doc4.xml,
0001225208-20-000525,2020-01-06,2020-01-02,2020-01-06T16:46:05.000Z,,4,,,,5752,0,0,xslF345X03/doc4.xml,
0001225208-20-000524,2020-01-06,2020-01-02,2020-01-06T16:46:01.000Z,,4,,,,5610,0,0,xslF345X03/doc4.xml,
0001225208-20-000287,2020-01-03,2020-01-01,2020-01-03T16:18:01.000Z,,4,,,,22509,0,0,xslF345X03/doc4.xml,
0001225208-20-000286,2020-01-03,2020-01-01,2020-01-03T16:17:56.000Z,,4,,,,18803,0,0,xslF345X03/doc4.xml,
0001225208-20-000285,2020-01-03,2020-01-01,2020-01-03T16:17:52.000Z,,4,,,,6779,0,0,xslF345X03/doc4.xml,
0001225208-20-000284,2020-01-03,2020-01-01,2020-01-03T16:17:47.000Z,,4,,,,6776,0,0,xslF345X03/doc4.xml,
0001225208-20-000283,2020-01-03,2020-01-01,2020-01-03T16:17:43.000Z,,4,,,,19239,0,0,xslF345X03/doc4.xml,
0001225208-20-000282,2020-01-03,2020-01-01,2020-01-03T16:17:39.000Z,,4,,,,10852,0,0,xslF345X03/doc4.xml,
0001225208-20-000281,2020-01-03,2020-01-01,2020-01-03T16:17:35.000Z,,4,,,,6773,0,0,xslF345X03/doc4.xml,
0001225208-20-000280,2020-01-03,2020-01-01,2020-01-03T16:17:31.000Z,,4,,,,7506,0,0,xslF345X03/doc4.xml,
0001225208-20-000279,2020-01-03,2020-01-01,2020-01-03T16:17:27.000Z,,4,,,,10845,0,0,xslF345X03/doc4.xml,
0001225208-19-016122,2019-12-30,2019-12-26,2019-12-30T16:44:36.000Z,,4,,,,13544,0,0,xslF345X03/doc4.xml,
0001225208-19-016119,2019-12-30,2019-12-26,2019-12-30T16:18:06.000Z,,4,,,,10802,0,0,xslF345X03/doc4.xml,
0001225208-19-016118,2019-12-30,2019-12-26,2019-12-30T16:18:02.000Z,,4,,,,8123,0,0,xslF345X03/doc4.xml,
0001225208-19-016117,2019-12-30,2019-12-26,2019-12-30T16:17:58.000Z,,4,,,,8167,0,0,xslF345X03/doc4.xml,
0001225208-19-016116,2019-12-30,2019-12-26,2019-12-30T16:17:54.000Z,,4,,,,21907,0,0,xslF345X03/doc4.xml,
0001225208-19-016115,2019-12-30,2019-12-26,2019-12-30T16:17:50.000Z,,4,,,,21685,0,0,xslF345X03/doc4.xml,
0001225208-19-016114,2019-12-30,2019-12-26,2019-12-30T16:17:46.000Z,,4,,,,19044,0,0,xslF345X03/doc4.xml,
0001225208-19-016113,2019-12-30,2019-12-26,2019-12-30T16:17:42.000Z,,4,,,,8129,0,0,xslF345X03/doc4.xml,
0001225208-19-016112,2019-12-30,2019-12-26,2019-12-30T16:17:37.000Z,,4,,,,5639,0,0,xslF345X03/doc4.xml,
0001225208-19-016111,2019-12-30,2019-12-26,2019-12-30T16:17:34.000Z,,4,,,,10812,0,0,xslF345X03/doc4.xml,
0001225208-19-016110,2019-12-30,2019-12-26,2019-12-30T16:17:30.000Z,,4,,,,13549,0,0,xslF345X03/doc4.xml,
0001225208-19-016109,2019-12-30,2019-12-26,2019-12-30T16:17:25.000Z,,4,,,,10791,0,0,xslF345X03/doc4.xml,
0001225208-19-016108,2019-12-30,2019-12-26,2019-12-30T16:17:21.000Z,,4,,,,10851,0,0,xslF345X03/doc4.xml,
0001104659-19-073581,2019-12-18,2019-12-18,2019-12-18T07:32:44.000Z,34,8-K,001-08787,191291267,"5.02,9.01",313404,1,1,tm1926473d1_8k.htm,FORM 8-K
0001104659-19-071891,2019-12-11,,2019-12-11T17:01:23.000Z,34,8-A12B/A,001-08787,191280306,,20744,0,0,tm1924969d2_8a12ba.htm,8-A12B/A
0001104659-19-071861,2019-12-11,2019-12-11,2019-12-11T16:26:37.000Z,34,8-K,001-08787,191280051,"1.01,3.03,9.01",339957,1,1,tm1924969d1_8k.htm,FORM 8-K
0001225208-19-015231,2019-12-03,2019-12-01,2019-12-03T16:41:28.000Z,,4,,,,8982,0,0,xslF345X03/doc4.xml,
0001104659-19-067099,2019-11-25,2019-11-25,2019-11-25T17:16:54.000Z,34,8-K,001-08787,191247014,"1.01,8.01,9.01",1137682,1,1,tm1923804d1_8k.htm,FORM 8-K
0001104659-19-061721,2019-11-08,2019-09-30,2019-11-08T16:26:57.000Z,34,13F-HR,028-00219,191204395,,1522391,0,0,xslForm13F_X02/primary_doc.xml,
0000005272-19-000054,2019-11-01,2019-09-30,2019-11-01T10:14:51.000Z,34,10-Q,001-08787,191185508,,61210961,1,1,aig-20190930.htm,10-Q
0001104659-19-058640,2019-11-01,2019-11-01,2019-11-01T06:47:56.000Z,34,8-K,001-08787,191185125,"2.02,8.01,9.01",979442,1,1,tm1921605d1_8k.htm,FORM 8-K
0001225208-19-013163,2019-10-03,2019-10-01,2019-10-03T16:20:25.000Z,,4,,,,5593,0,0,xslF345X03/doc4.xml,
0001225208-19-013162,2019-10-03,2019-10-01,2019-10-03T16:20:17.000Z,,4,,,,5640,0,0,xslF345X03/doc4.xml,
0001225208-19-013161,2019-10-03,2019-10-01,2019-10-03T16:20:10.000Z,,4,,,,5504,0,0,xslF345X03/doc4.xml,
0001225208-19-013160,2019-10-03,2019-10-01,2019-10-03T16:20:02.000Z,,4,,,,5718,0,0,xslF345X03/doc4.xml,
0001225208-19-013159,2019-10-03,2019-10-01,2019-10-03T16:19:54.000Z,,4,,,,5752,0,0,xslF345X03/doc4.xml,
0001225208-19-013158,2019-10-03,2019-10-01,2019-10-03T16:19:46.000Z,,4,,,,8219,0,0,xslF345X03/doc4.xml,
0001225208-19-013157,2019-10-03,2019-10-01,2019-10-03T16:19:38.000Z,,4,,,,5723,0,0,xslF345X03/doc4.xml,
0001225208-19-013156,2019-10-03,2019-10-01,2019-10-03T16:19:30.000Z,,4,,,,5753,0,0,xslF345X03/doc4.xml,
0001225208-19-013155,2019-10-03,2019-10-01,2019-10-03T16:19:23.000Z,,4,,,,8164,0,0,xslF345X03/doc4.xml,
0001225208-19-013154,2019-10-03,2019-10-01,2019-10-03T16:19:15.000Z,,4,,,,5611,0,0,xslF345X03/doc4.xml,
