accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001179110-13-018569,2013-12-30,2013-12-26,2013-12-30T15:09:51.000Z,,4,,,,7215,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-018494,2013-12-24,2013-12-20,2013-12-24T12:53:07.000Z,,4,,,,5850,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-018465,2013-12-23,2013-12-19,2013-12-23T14:37:02.000Z,,4,,,,11151,0,0,xslF345X03/edgar.xml,FORM 4 -
0000000000-13-069150,2013-12-19,,2013-12-19T17:12:05.000Z,,UPLOAD,,,,34048,0,0,filename1.pdf,
0001179110-13-018307,2013-12-19,2013-12-17,2013-12-19T16:28:37.000Z,,4,,,,5795,0,0,xslF345X03/edgar.xml,FORM 4 -
0000820027-13-000169,2013-12-17,,2013-12-17T17:55:23.000Z,,CORRESP,,,,69337,0,0,filename1.htm,
0001179110-13-017873,2013-12-13,2013-12-12,2013-12-13T14:49:01.000Z,,4,,,,9596,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-017755,2013-12-11,2013-12-10,2013-12-11T17:22:19.000Z,,4,,,,6194,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-017753,2013-12-11,2013-12-09,2013-12-11T17:18:44.000Z,,4,,,,19217,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-017660,2013-12-10,2013-12-06,2013-12-10T15:32:53.000Z,,4,,,,5851,0,0,xslF345X03/edgar.xml,FORM 4 -
0000000000-13-066500,2013-12-05,,2013-12-05T17:22:03.000Z,,UPLOAD,,,,136840,0,0,filename1.pdf,
0001179110-13-017244,2013-12-02,2013-11-27,2013-12-02T15:51:06.000Z,,4,,,,14093,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-017185,2013-11-27,2013-11-26,2013-11-27T16:14:34.000Z,,4,,,,5852,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-017064,2013-11-26,2013-11-22,2013-11-26T12:54:49.000Z,,4,,,,10668,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-016559,2013-11-14,2013-11-12,2013-11-14T18:34:05.000Z,,4,,,,11060,0,0,xslF345X03/edgar.xml,FORM 4 -
0000950123-13-009529,2013-11-14,2013-09-30,2013-11-14T10:47:10.000Z,34,13F-HR,028-00139,131217551,,4917160,0,0,xslForm13F_X02/primary_doc.xml,
0001179110-13-016511,2013-11-13,2013-11-11,2013-11-13T17:40:48.000Z,,4,,,,6407,0,0,xslF345X03/edgar.xml,FORM 4 -
0001104659-13-084075,2013-11-13,2013-11-07,2013-11-13T13:17:01.000Z,34,8-K,001-32525,131213714,"1.01,9.01",528096,0,0,a13-21047_48k.htm,8-K
0001047469-13-010423,2013-11-08,,2013-11-08T17:26:13.000Z,33,424B2,333-181005,131205864,,521540,0,0,a2217327z424b2.htm,424B2
0001104659-13-082403,2013-11-07,,2013-11-07T17:21:30.000Z,34,FWP,333-181005,131201774,,54368,0,0,a13-21047_3fwp.htm,FWP
0001047469-13-010355,2013-11-07,,2013-11-07T08:59:20.000Z,33,424B5,333-181005,131198638,,506527,0,0,a2216760z424b5.htm,424B5
0001179110-13-016191,2013-11-05,2013-11-01,2013-11-05T17:05:19.000Z,,4,,,,15759,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-016190,2013-11-05,2013-11-04,2013-11-05T17:04:20.000Z,,4,,,,5865,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-016189,2013-11-05,2013-11-04,2013-11-05T17:03:49.000Z,,4,,,,5776,0,0,xslF345X03/edgar.xml,FORM 4 -
0000820027-13-000143,2013-11-05,2013-09-30,2013-11-04T19:06:52.000Z,34,10-Q,001-32525,131190516,,37616500,1,0,ameriprisefinancial09302013.htm,10-Q
0001104659-13-078752,2013-10-29,2013-10-29,2013-10-29T16:08:15.000Z,34,8-K,001-32525,131176475,"2.02,9.01",7885651,0,0,a13-22784_18k.htm,8-K
0001193125-13-396547,2013-10-10,,2013-10-10T15:36:28.000Z,,SC 13G,,,,50963,0,0,d611122dsc13g.htm,SC 13G
0001104659-13-075108,2013-10-10,,2013-10-10T14:16:42.000Z,,CORRESP,,,,126280,0,0,filename1.htm,
0001104659-13-074379,2013-10-07,2013-10-03,2013-10-07T17:00:08.000Z,34,8-K,001-32525,131139650,"5.03,9.01",185728,0,0,a13-21903_18k.htm,8-K
0001179110-13-014833,2013-10-01,2013-09-27,2013-10-01T16:56:53.000Z,,4,,,,12457,0,0,xslF345X03/edgar.xml,FORM 4 -
0001104659-13-073483,2013-10-01,2013-09-30,2013-10-01T16:56:41.000Z,34,8-K,001-32525,131127518,"1.01,2.03,9.01",1466959,0,0,a13-21608_18k.htm,8-K
0000000000-13-053155,2013-09-26,,2013-09-26T11:14:52.000Z,,UPLOAD,,,,171528,0,0,filename1.pdf,
0001179110-13-014541,2013-09-24,2013-09-20,2013-09-24T16:18:51.000Z,,4,,,,5914,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-014289,2013-09-17,2013-09-13,2013-09-17T17:23:26.000Z,,4,,,,11161,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-014281,2013-09-17,2013-09-13,2013-09-17T16:56:34.000Z,,4,,,,11163,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-014182,2013-09-13,2013-09-11,2013-09-13T16:35:33.000Z,,4,,,,16447,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-014125,2013-09-12,2013-09-10,2013-09-12T17:11:35.000Z,,4,,,,14531,0,0,xslF345X03/edgar.xml,FORM 4 -
0001179110-13-014121,2013-09-12,2013-09-10,2013-09-12T17:05:42.000Z,,4,,,,8160,0,0,xslF345X03/edgar.xml,FORM 4 -
0001193125-13-361477,2013-09-09,,2013-09-09T16:35:59.000Z,,SC 13G/A,,,,54003,0,0,d595149dsc13ga.htm,SC 13G/A
0001179110-13-014015,2013-09-09,2013-09-05,2013-09-09T16:04:43.000Z,,4,,,,5865,0,0,xslF345X03/edgar.xml,FORM 4 -
0001104659-13-068381,2013-09-06,2013-09-03,2013-09-06T12:22:16.000Z,34,8-K,001-32525,131082322,"1.01,9.01",535737,0,0,a13-20156_18k.htm,8-K
