accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0000092230-24-000030,2024-05-13,2024-03-31,2024-05-10T17:33:56.000Z,34,13F-HR,028-03501,24936178,,3007445,0,0,xslForm13F_X02/primary_doc.xml,
0001193125-24-136184,2024-05-10,2024-05-06,2024-05-10T16:15:50.000Z,34,8-K,001-10853,24935081,"2.01,5.02,9.01",403813,1,1,d820000d8k.htm,8-K
0000092230-24-000029,2024-05-10,2024-05-10,2024-05-10T08:30:37.000Z,34,8-K,001-10853,24932972,"8.01,9.01",36022392,1,1,tfc-20240510_d2.htm,8-K
0000092230-24-000025,2024-05-09,2024-03-31,2024-05-09T17:30:46.000Z,34,10-Q,001-10853,24932087,,29078640,1,1,tfc-20240331.htm,10-Q
0001193125-24-132563,2024-05-07,2024-05-06,2024-05-07T07:07:58.000Z,34,8-K,001-10853,24919571,"7.01,9.01",227706,1,1,d816371d8k.htm,8-K
0001664272-24-000238,2024-04-29,2024-04-23,2024-04-29T14:10:52.000Z,,4,,,,3170,0,0,xslF345X05/f4_a1edp0000016pgemam-live.xml,PRIMARY DOCUMENT
0000092230-24-000018,2024-04-26,2024-04-23,2024-04-26T16:38:44.000Z,34,8-K,001-10853,24884566,"5.07,9.01",246488,1,1,tfc-20240423.htm,8-K
0001664272-24-000236,2024-04-25,2024-04-23,2024-04-25T15:52:17.000Z,,4,,,,4721,0,0,xslF345X05/f4_a1edp0000016pfwma2-live.xml,PRIMARY DOCUMENT
0001664272-24-000234,2024-04-24,2024-04-23,2024-04-24T09:04:04.000Z,,3,,,,6627,0,0,xslF345X02/f3_a1e2k00000w4lu2uaj-live.xml,PRIMARY DOCUMENT
0000092230-24-000016,2024-04-22,2024-04-22,2024-04-22T06:06:11.000Z,34,8-K,001-10853,24859451,"2.02,9.01",6530519,1,1,tfc-20240422.htm,8-K
0000092230-24-000013,2024-04-15,2024-04-15,2024-04-15T17:25:21.000Z,34,8-K,001-10853,24845537,"7.01,9.01",420608,1,1,tfc-20240415.htm,8-K
0001096906-24-000743,2024-04-05,,2024-04-05T11:34:38.000Z,34,PX14A6G,001-10853,24825444,,46678,0,0,insp_px14a6g.htm,"INSPIRE INVESTING, LLC - PX14A6G"
0001096906-24-000584,2024-03-26,,2024-03-26T17:29:09.000Z,34,PX14A6G,001-10853,24784845,,69754,0,0,bowy_px14a6g.htm,BOWYER RESEARCH - PX14A6G
0001664272-24-000222,2024-03-19,2024-03-15,2024-03-19T17:02:53.000Z,,4,,,,9085,0,0,xslF345X05/f4_a1e2k00000wi8iwual-live.xml,PRIMARY DOCUMENT
0001664272-24-000220,2024-03-19,2024-03-15,2024-03-19T16:02:15.000Z,,4,,,,5268,0,0,xslF345X05/f4_a1e2k00000wi8j6ual-live.xml,PRIMARY DOCUMENT
0001664272-24-000218,2024-03-19,2024-03-15,2024-03-19T15:55:55.000Z,,4,,,,5956,0,0,xslF345X05/f4_a1e2k00000wi8jgua1-live.xml,PRIMARY DOCUMENT
0001664272-24-000216,2024-03-19,2024-03-15,2024-03-19T15:51:59.000Z,,4,,,,5263,0,0,xslF345X05/f4_a1e2k00000wi8j1ual-live.xml,PRIMARY DOCUMENT
0001664272-24-000214,2024-03-19,2024-03-15,2024-03-19T15:48:02.000Z,,4,,,,4581,0,0,xslF345X05/f4_a1e2k00000wi8jbua1-live.xml,PRIMARY DOCUMENT
0001664272-24-000212,2024-03-19,2024-03-15,2024-03-19T15:42:57.000Z,,4,,,,6985,0,0,xslF345X05/f4_a1e2k00000wi8irual-live.xml,PRIMARY DOCUMENT
0001214659-24-004750,2024-03-19,,2024-03-18T20:41:17.000Z,34,PX14A6G,001-10853,24760795,,116619,0,0,s318241px14a6g.htm,
0001193125-24-064260,2024-03-11,2023-12-31,2024-03-11T06:12:11.000Z,34,ARS,001-10853,24736466,,31996313,0,0,d691490dars.pdf,ARS
0001193125-24-064256,2024-03-11,,2024-03-11T06:09:57.000Z,34,DEFA14A,001-10853,24736463,,853161,0,0,d594955ddefa14a.htm,DEFA14A
0001193125-24-064251,2024-03-11,2024-04-23,2024-03-11T06:08:18.000Z,34,DEF 14A,001-10853,24736458,,12472794,1,1,d614580ddef14a.htm,DEF 14A
0001664272-24-000201,2024-03-08,2024-03-07,2024-03-08T13:20:43.000Z,,4,,,,5795,0,0,xslF345X05/f4_a1e2k00000wi8gbual-live.xml,PRIMARY DOCUMENT
0001973379-24-000103,2024-03-07,,2024-03-07T12:45:39.000Z,33,144,001-10853,24729128,,4377,0,0,xsl144X01/primary_doc.xml,
0001664272-24-000192,2024-02-29,2024-02-27,2024-02-29T15:55:42.000Z,,4,,,,10031,0,0,xslF345X05/f4_a1e2k00000wi8a9ual-live.xml,PRIMARY DOCUMENT
0001664272-24-000190,2024-02-29,2024-02-27,2024-02-29T15:52:21.000Z,,4,,,,8395,0,0,xslF345X05/f4_a1e2k00000wi8a4ual-live.xml,PRIMARY DOCUMENT
0001664272-24-000188,2024-02-29,2024-02-27,2024-02-29T15:49:14.000Z,,4,,,,7190,0,0,xslF345X05/f4_a1e2k00000wi89zuad-live.xml,PRIMARY DOCUMENT
0001664272-24-000186,2024-02-29,2024-02-27,2024-02-29T15:45:03.000Z,,4,,,,4687,0,0,xslF345X05/f4_a1e2k00000wi89uuad-live.xml,PRIMARY DOCUMENT
0001664272-24-000184,2024-02-29,2024-02-27,2024-02-29T15:39:55.000Z,,4,,,,12252,0,0,xslF345X05/f4_a1e2k00000wi89puad-live.xml,PRIMARY DOCUMENT
0001664272-24-000182,2024-02-29,2024-02-27,2024-02-29T15:30:27.000Z,,4,,,,6499,0,0,xslF345X05/f4_a1e2k00000wi89kuad-live.xml,PRIMARY DOCUMENT
0001664272-24-000180,2024-02-29,2024-02-27,2024-02-29T15:26:43.000Z,,4,,,,6512,0,0,xslF345X05/f4_a1e2k00000wi89fuad-live.xml,PRIMARY DOCUMENT
0001664272-24-000178,2024-02-29,2024-02-27,2024-02-29T15:12:10.000Z,,4,,,,4697,0,0,xslF345X05/f4_a1e2k00000wi89auad-live.xml,PRIMARY DOCUMENT
0001664272-24-000176,2024-02-29,2024-02-27,2024-02-29T15:07:55.000Z,,4,,,,10032,0,0,xslF345X05/f4_a1e2k00000wi89vuat-live.xml,PRIMARY DOCUMENT
0001664272-24-000174,2024-02-29,2024-02-27,2024-02-29T15:03:46.000Z,,4,,,,8415,0,0,xslF345X05/f4_a1e2k00000wi89quat-live.xml,PRIMARY DOCUMENT
0001664272-24-000172,2024-02-29,2024-02-27,2024-02-29T14:58:29.000Z,,4,,,,5583,0,0,xslF345X05/f4_a1e2k00000wi89luat-live.xml,PRIMARY DOCUMENT
0001664272-24-000170,2024-02-29,2024-02-27,2024-02-29T14:54:26.000Z,,4,,,,6506,0,0,xslF345X05/f4_a1e2k00000wi89guat-live.xml,PRIMARY DOCUMENT
0001664272-24-000168,2024-02-28,2024-02-26,2024-02-28T18:21:26.000Z,,4,,,,15159,0,0,xslF345X05/f4_a1e2k00000wi891uad-live.xml,PRIMARY DOCUMENT
0001664272-24-000166,2024-02-28,2024-02-26,2024-02-28T14:19:19.000Z,,4,,,,13361,0,0,xslF345X05/f4_a1e2k00000wi88wuad-live.xml,PRIMARY DOCUMENT
0001664272-24-000164,2024-02-28,2024-02-26,2024-02-28T14:15:14.000Z,,4,,,,12250,0,0,xslF345X05/f4_a1e2k00000wi88huad-live.xml,PRIMARY DOCUMENT
0001664272-24-000162,2024-02-28,2024-02-26,2024-02-28T14:12:25.000Z,,4,,,,11437,0,0,xslF345X05/f4_a1e2k00000wi88xuat-live.xml,PRIMARY DOCUMENT
0001664272-24-000160,2024-02-28,2024-02-26,2024-02-28T14:09:29.000Z,,4,,,,10569,0,0,xslF345X05/f4_a1e2k00000wi88muad-live.xml,PRIMARY DOCUMENT
0001664272-24-000158,2024-02-28,2024-02-26,2024-02-28T14:06:07.000Z,,4,,,,13055,0,0,xslF345X05/f4_a1e2k00000wi88ruad-live.xml,PRIMARY DOCUMENT
0000092230-24-000010,2024-02-27,2023-12-31,2024-02-27T17:27:40.000Z,34,10-K,001-10853,24688726,,37809334,1,1,tfc-20231231.htm,10-K
0001664272-24-000096,2024-02-20,2024-02-12,2024-02-20T08:23:00.000Z,,3,,,,6648,0,0,xslF345X02/f3_a1e2k00000wi7kkuad-live.xml,PRIMARY DOCUMENT
0000950103-24-002395,2024-02-20,2024-02-20,2024-02-20T07:22:05.000Z,34,8-K,001-10853,24650703,"1.01,7.01,9.01",5646336,1,1,dp207007_8k.htm,FORM 8-K
0001104659-24-022140,2024-02-13,,2024-02-13T17:15:58.000Z,34,SC 13G/A,005-40798,24629734,,13196,0,0,tv02118-truistfinancialcorp.htm,SCHEDULE 13G/A
0000092230-24-000004,2024-02-02,2023-12-31,2024-02-02T17:28:29.000Z,34,13F-HR,028-03501,24592929,,3148617,0,0,xslForm13F_X02/primary_doc.xml,
0001086364-24-004663,2024-01-26,,2024-01-26T16:23:42.000Z,34,SC 13G/A,005-40798,24568129,,14080,0,0,us89832q1094_012624.txt,
0001193125-24-012966,2024-01-23,,2024-01-23T16:01:11.000Z,33,424B2,333-276600,24552453,,154936,0,0,d736824d424b2.htm,424B2
0001193125-24-012962,2024-01-23,,2024-01-23T15:59:06.000Z,33,424B2,333-276600,24552428,,156001,0,0,d726128d424b2.htm,424B2
0001193125-24-012264,2024-01-22,,2024-01-22T17:14:27.000Z,34,FWP,333-276600,24549807,,101467,0,0,d736824dfwp.htm,FWP
0001193125-24-012262,2024-01-22,,2024-01-22T17:12:56.000Z,34,FWP,333-276600,24549781,,106321,0,0,d726128dfwp.htm,FWP
0001193125-24-011689,2024-01-22,,2024-01-22T07:48:35.000Z,33,424B3,333-276600,24547096,,138121,0,0,d736824d424b3.htm,FORM 424(B)(3)
0001193125-24-011687,2024-01-22,,2024-01-22T07:46:09.000Z,33,424B3,333-276600,24547095,,138958,0,0,d726128d424b3.htm,FORM 424(B)(3)
0001193125-24-011287,2024-01-19,2024-01-19,2024-01-19T16:36:04.000Z,34,8-K,001-10853,24546081,"8.01,9.01",791436,1,1,d16201d8k.htm,8-K
0001193125-24-011282,2024-01-19,,2024-01-19T16:32:16.000Z,33,424B5,333-276600,24546040,,1324816,0,0,d723585d424b5.htm,424B5
0001193125-24-010950,2024-01-19,,2024-01-19T10:00:19.000Z,33,S-3ASR,333-276600,24544064,,679203,0,0,d558256ds3asr.htm,S-3ASR
0000092230-24-000003,2024-01-18,2024-01-18,2024-01-18T06:07:04.000Z,34,8-K,001-10853,24540064,"2.02,9.01",7483320,1,1,tfc-20240118.htm,8-K
0001664272-24-000024,2024-01-04,2023-12-26,2024-01-04T08:45:58.000Z,,3,,,,6646,0,0,xslF345X02/f3_a1e2k00000wi6d1uad-live.xml,PRIMARY DOCUMENT
0001664272-24-000021,2024-01-03,2023-12-31,2024-01-03T16:50:51.000Z,,4,,,,3249,0,0,xslF345X05/f4_a1e2k00000wi6ccuad-live.xml,PRIMARY DOCUMENT
0001664272-24-000020,2024-01-03,2023-12-31,2024-01-03T16:49:30.000Z,,4,,,,3189,0,0,xslF345X05/f4_a1e2k00000wi6cxuat-live.xml,PRIMARY DOCUMENT
0001664272-24-000019,2024-01-03,2023-12-31,2024-01-03T16:48:20.000Z,,4,,,,3179,0,0,xslF345X05/f4_a1e2k00000wi6csuat-live.xml,PRIMARY DOCUMENT
0001664272-24-000018,2024-01-03,2023-12-31,2024-01-03T16:46:45.000Z,,4,,,,3177,0,0,xslF345X05/f4_a1e2k00000wi6cnuat-live.xml,PRIMARY DOCUMENT
0001664272-24-000017,2024-01-03,2023-12-31,2024-01-03T16:45:42.000Z,,4,,,,3169,0,0,xslF345X05/f4_a1e2k00000wi6ciuat-live.xml,PRIMARY DOCUMENT
0001664272-24-000016,2024-01-03,2023-12-31,2024-01-03T16:43:56.000Z,,4,,,,3175,0,0,xslF345X05/f4_a1e2k00000wi6cduat-live.xml,PRIMARY DOCUMENT
0001664272-24-000015,2024-01-03,2023-12-31,2024-01-03T16:42:51.000Z,,4,,,,3166,0,0,xslF345X05/f4_a1e2k00000wi6c8uad-live.xml,PRIMARY DOCUMENT
0001664272-24-000014,2024-01-03,2023-12-31,2024-01-03T16:41:38.000Z,,4,,,,3171,0,0,xslF345X05/f4_a1e2k00000wi6c3uad-live.xml,PRIMARY DOCUMENT
0001664272-24-000013,2024-01-03,2023-12-31,2024-01-03T16:40:25.000Z,,4,,,,3169,0,0,xslF345X05/f4_a1e2k00000wi6byuad-live.xml,PRIMARY DOCUMENT
0000092230-23-000100,2023-12-22,2023-12-18,2023-12-22T16:30:24.000Z,34,8-K,001-10853,231510240,"5.02,9.01",228794,1,1,tfc-20231218.htm,8-K
0000092230-23-000097,2023-12-13,,2023-12-12T18:19:27.000Z,,SC 13G/A,,,,8170,0,0,r13GA_JPXN_Nikkei_ETF_11-23.txt,
0000092230-23-000096,2023-12-13,,2023-12-12T18:13:16.000Z,,SC 13G/A,,,,8106,0,0,r13GA_HIGH_ETF_11-23.txt,
0000092230-23-000095,2023-12-13,,2023-12-12T18:07:00.000Z,,SC 13G,,,,8309,0,0,r13G_RSPC_ETF_11-23.txt,
0000092230-23-000093,2023-12-13,,2023-12-12T17:51:27.000Z,,SC 13G,,,,8152,0,0,r13G_SDVD_ETF_11-23.txt,
0001664272-23-000532,2023-12-12,2023-12-08,2023-12-12T18:34:35.000Z,,4,,,,9127,0,0,xslF345X05/f4_a1e2k00000wi6ksual-live.xml,PRIMARY DOCUMENT
0001664272-23-000530,2023-12-06,2023-12-04,2023-12-06T15:18:07.000Z,,4,,,,9030,0,0,xslF345X05/f4_a1e2k00000wi6ceual-live.xml,PRIMARY DOCUMENT
0001664272-23-000527,2023-12-04,2023-11-10,2023-12-04T14:15:54.000Z,,4,,,,3176,0,0,xslF345X05/f4_a1e2k00000wi6bgual-live.xml,PRIMARY DOCUMENT
0001664272-23-000526,2023-12-04,2023-11-10,2023-12-04T14:15:06.000Z,,4,,,,3172,0,0,xslF345X05/f4_a1e2k00000wi6bbual-live.xml,PRIMARY DOCUMENT
0001664272-23-000525,2023-12-04,2023-11-10,2023-12-04T14:14:19.000Z,,4,,,,3275,0,0,xslF345X05/f4_a1e2k00000wi6bwua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000524,2023-12-04,2023-11-10,2023-12-04T14:13:26.000Z,,4,,,,3158,0,0,xslF345X05/f4_a1e2k00000wi6brua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000523,2023-12-04,2023-11-10,2023-12-04T14:12:37.000Z,,4,,,,3158,0,0,xslF345X05/f4_a1e2k00000wi6bmua1-live.xml,PRIMARY DOCUMENT
0000092230-23-000091,2023-11-14,2023-09-30,2023-11-14T17:24:29.000Z,34,13F-HR,028-03501,231408067,,3069382,0,0,xslForm13F_X02/primary_doc.xml,
0000092230-23-000090,2023-11-14,2023-11-10,2023-11-14T16:36:57.000Z,34,8-K,001-10853,231407214,"5.02,7.01,9.01",487792,1,1,tfc-20231110.htm,8-K
0000092230-23-000084,2023-10-31,2023-09-30,2023-10-30T19:54:30.000Z,34,10-Q,001-10853,231361974,,30244813,1,1,tfc-20230930.htm,10-Q
0001193125-23-265274,2023-10-27,2023-10-27,2023-10-27T17:20:04.000Z,34,8-K,001-10853,231356422,"8.01,9.01",252669,1,1,d577059d8k.htm,8-K
0001193125-23-264149,2023-10-26,,2023-10-26T16:49:38.000Z,33,424B2,333-261845,231350822,,265466,0,0,d540738d424b2.htm,424B2
0001193125-23-263177,2023-10-25,,2023-10-25T17:18:56.000Z,34,FWP,333-261845,231346854,,102282,0,0,d540738dfwp.htm,FWP
0001193125-23-262352,2023-10-25,,2023-10-25T08:29:06.000Z,33,424B3,333-261845,231344091,,265013,0,0,d540738d424b3.htm,424B3
0001664272-23-000453,2023-10-24,2023-10-20,2023-10-24T16:42:13.000Z,,4,,,,10515,0,0,xslF345X05/f4_a1e2k00000ujexouaf-live.xml,PRIMARY DOCUMENT
0000092230-23-000077,2023-10-19,2023-10-19,2023-10-19T06:05:16.000Z,34,8-K,001-10853,231333289,"2.02,9.01",7330322,1,1,tfc-20231019.htm,8-K
0000092230-23-000075,2023-10-11,,2023-10-10T17:49:56.000Z,,SC 13G/A,,,,7974,0,0,r13GA_JGRO_ETF_09-23.txt,
0000092230-23-000074,2023-10-11,,2023-10-10T17:41:46.000Z,,SC 13G,,,,8095,0,0,r13G_DYNF_ETF_09-23.txt,
0000092230-23-000073,2023-10-02,2023-09-26,2023-10-02T06:31:57.000Z,34,8-K,001-10853,231297660,"5.02,5.03,7.01,9.01",696523,1,1,tfc-20230926.htm,8-K
0001664272-23-000441,2023-09-19,2023-09-15,2023-09-19T09:22:45.000Z,,4,,,,9040,0,0,xslF345X05/f4_a1e2k00000kls5vuat-live.xml,PRIMARY DOCUMENT
0000092230-23-000070,2023-09-11,2023-09-11,2023-09-11T07:00:49.000Z,34,8-K,001-10853,231246663,"7.01,9.01",2087360,1,1,tfc-20230911.htm,8-K
0001664272-23-000403,2023-08-10,2023-08-07,2023-08-10T10:42:05.000Z,,4,,,,9869,0,0,xslF345X05/f4_a1e2k00000whiy4ual-live.xml,PRIMARY DOCUMENT
0000092230-23-000068,2023-08-01,2023-06-30,2023-08-01T12:15:53.000Z,34,13F-HR,028-03501,231130513,,3096003,0,0,xslForm13F_X02/primary_doc.xml,
0000092230-23-000067,2023-07-31,2023-06-30,2023-07-31T16:41:31.000Z,34,10-Q,001-10853,231127912,,30173204,1,1,tfc-20230630.htm,10-Q
0001664272-23-000400,2023-07-27,2023-07-25,2023-07-27T14:02:04.000Z,,4,,,,9900,0,0,xslF345X05/f4_a1e2k00000tml4nuax-live.xml,PRIMARY DOCUMENT
0001664272-23-000398,2023-07-25,2023-07-21,2023-07-25T14:49:57.000Z,,4,,,,9274,0,0,xslF345X05/f4_a1e2k00000tmkjluap-live.xml,PRIMARY DOCUMENT
0000092230-23-000064,2023-07-20,2023-07-20,2023-07-20T06:04:33.000Z,34,8-K,001-10853,231098010,"2.02,9.01",7015954,1,1,tfc-20230720.htm,8-K
0000092230-23-000059,2023-06-27,2022-12-31,2023-06-27T16:33:18.000Z,34,11-K,001-10853,231047827,,190021,0,0,form11-k2022.htm,11-K
0000092230-23-000055,2023-06-09,,2023-06-09T16:16:55.000Z,,SC 13G/A,,,,8190,0,0,r13GA_LCG_ETF_05-31.txt,
0001193125-23-163614,2023-06-08,2023-06-08,2023-06-08T17:17:02.000Z,34,8-K,001-10853,231002954,"8.01,9.01",259434,1,1,d500530d8k.htm,8-K
0001193125-23-161662,2023-06-06,,2023-06-06T16:33:07.000Z,33,424B2,333-261845,23996540,,251465,0,0,d502840d424b2.htm,424B2
0001193125-23-161655,2023-06-06,,2023-06-06T16:30:12.000Z,33,424B2,333-261845,23996473,,253279,0,0,d466932d424b2.htm,424B2
0001193125-23-161141,2023-06-06,,2023-06-06T06:06:10.000Z,34,FWP,333-261845,23994798,,103008,0,0,d466932dfwp.htm,FWP
0001193125-23-160997,2023-06-06,,2023-06-06T06:01:52.000Z,34,FWP,333-261845,23994782,,102643,0,0,d466932dfwp.htm,FWP
0001193125-23-160339,2023-06-05,,2023-06-05T08:12:09.000Z,33,424B3,333-261845,23991286,,252402,0,0,d502840d424b3.htm,424B3
0001193125-23-160331,2023-06-05,,2023-06-05T08:09:06.000Z,33,424B3,333-261845,23991282,,253710,0,0,d466932d424b3.htm,424B3
0001664272-23-000368,2023-05-30,2023-05-18,2023-05-30T16:10:15.000Z,,4,,,,6883,0,0,xslF345X04/f4_a1e2k00000rxtacua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000361,2023-05-12,2023-05-10,2023-05-12T09:16:39.000Z,,4,,,,9648,0,0,xslF345X04/f4_a1e2k00000rxst6uad-live.xml,PRIMARY DOCUMENT
0000092230-23-000054,2023-05-10,,2023-05-10T17:09:42.000Z,,SC 13G/A,,,,7993,0,0,r13GA_BUL_ETF_04-23.txt,
0000092230-23-000053,2023-05-10,,2023-05-10T16:54:54.000Z,,SC 13G,,,,8148,0,0,r13G_JPXN_Nikkei_ETF_04-23.txt,
0000092230-23-000052,2023-05-10,,2023-05-10T16:46:47.000Z,,SC 13G,,,,8084,0,0,r13G_HIGH_ETF_04-23.txt,
0000092230-23-000051,2023-05-10,,2023-05-10T15:28:09.000Z,,SC 13G,,,,8170,0,0,r13G_OAIB_METALS_ETF_04-23.txt,
0000092230-23-000050,2023-05-10,,2023-05-10T15:21:21.000Z,,SC 13G,,,,8163,0,0,r13G_OAIA_ETF_04-23.txt,
0000092230-23-000048,2023-05-05,2023-03-31,2023-05-05T16:04:27.000Z,34,13F-HR,028-03501,23893715,,3073012,0,0,xslForm13F_X02/primary_doc.xml,
0001664272-23-000316,2023-05-04,2023-05-02,2023-05-04T16:43:59.000Z,,4,,,,13291,0,0,xslF345X04/f4_a1e2k00000rxslluad-live.xml,PRIMARY DOCUMENT
0000092230-23-000047,2023-05-01,2023-03-31,2023-05-01T16:31:37.000Z,34,10-Q,001-10853,23874234,,29813175,1,1,tfc-20230331.htm,10-Q
0000092230-23-000044,2023-04-28,2023-04-25,2023-04-28T08:48:23.000Z,34,8-K,001-10853,23860616,"5.07,9.01",291278,1,1,tfc-20230425.htm,8-K
0001302900-23-000002,2023-04-26,,2023-04-26T13:47:25.000Z,33,144,001-10853,23848701,,4254,0,0,xsl144X01/primary_doc.xml,
0000092230-23-000042,2023-04-20,2023-04-20,2023-04-20T06:05:59.000Z,34,8-K,001-10853,23831321,"2.02,9.01",7640849,1,1,tfc-20230420.htm,8-K
0000092230-23-000040,2023-04-11,,2023-04-10T17:56:28.000Z,,SC 13G/A,,,,8093,0,0,r13GA_AFMC_ETF_03-23.txt,
0000092230-23-000039,2023-04-11,,2023-04-10T17:50:55.000Z,,SC 13G/A,,,,8125,0,0,r13GA_FTXH_ETF_03-23.txt,
0001193125-23-089635,2023-04-03,2023-04-03,2023-04-03T16:37:07.000Z,34,8-K,001-10853,23793284,"7.01,9.01",231654,1,1,d480707d8k.htm,8-K
0001664272-23-000305,2023-03-23,2023-02-28,2023-03-23T10:23:09.000Z,,4/A,,,,4110,0,0,xslF345X04/f4a_a1e2k00000rxrrtuat-live.xml,PRIMARY DOCUMENT
0001664272-23-000263,2023-03-17,2023-03-15,2023-03-17T14:07:27.000Z,,4,,,,5150,0,0,xslF345X03/f4_a1e2k00000rxrreuat-live.xml,PRIMARY DOCUMENT
0001664272-23-000261,2023-03-17,2023-03-15,2023-03-17T14:05:32.000Z,,4,,,,6239,0,0,xslF345X03/f4_a1e2k00000rxrr9uad-live.xml,PRIMARY DOCUMENT
0001664272-23-000259,2023-03-17,2023-03-15,2023-03-17T14:03:04.000Z,,4,,,,6876,0,0,xslF345X03/f4_a1e2k00000rxrlquat-live.xml,PRIMARY DOCUMENT
0001664272-23-000257,2023-03-17,2023-03-15,2023-03-17T13:47:09.000Z,,4,,,,5842,0,0,xslF345X03/f4_a1e2k00000rxrr4uad-live.xml,PRIMARY DOCUMENT
0001664272-23-000255,2023-03-17,2023-03-15,2023-03-17T13:44:55.000Z,,4,,,,8276,0,0,xslF345X03/f4_a1e2k00000rxrlguat-live.xml,PRIMARY DOCUMENT
0001664272-23-000253,2023-03-17,2023-03-15,2023-03-17T13:42:42.000Z,,4,,,,5149,0,0,xslF345X03/f4_a1e2k00000rxrqzuad-live.xml,PRIMARY DOCUMENT
0001664272-23-000251,2023-03-17,2023-03-15,2023-03-17T13:39:23.000Z,,4,,,,5258,0,0,xslF345X03/f4_a1e2k00000rxrquuad-live.xml,PRIMARY DOCUMENT
0001664272-23-000249,2023-03-17,2023-03-15,2023-03-17T13:37:19.000Z,,4,,,,4474,0,0,xslF345X03/f4_a1e2k00000rxrqpuad-live.xml,PRIMARY DOCUMENT
0001664272-23-000247,2023-03-17,2023-03-15,2023-03-17T13:35:22.000Z,,4,,,,9996,0,0,xslF345X03/f4_a1e2k00000rxrlbuat-live.xml,PRIMARY DOCUMENT
0001664272-23-000245,2023-03-17,2023-03-15,2023-03-17T13:33:16.000Z,,4,,,,5149,0,0,xslF345X03/f4_a1e2k00000rxrqkuad-live.xml,PRIMARY DOCUMENT
0001664272-23-000243,2023-03-17,2023-03-15,2023-03-17T13:31:02.000Z,,4,,,,6863,0,0,xslF345X03/f4_a1e2k00000rxrl6uad-live.xml,PRIMARY DOCUMENT
0001664272-23-000241,2023-03-17,2023-03-15,2023-03-17T13:28:36.000Z,,4,,,,4453,0,0,xslF345X03/f4_a1e2k00000rxrqfuad-live.xml,PRIMARY DOCUMENT
0001664272-23-000216,2023-03-14,2023-03-10,2023-03-14T09:30:08.000Z,,4,,,,11848,0,0,xslF345X03/f4_a1e2k00000rxrhnuad-live.xml,PRIMARY DOCUMENT
0001193125-23-068423,2023-03-13,2022-12-31,2023-03-13T06:16:05.000Z,34,ARS,001-10853,23725613,,10675591,0,0,d407964dars.pdf,ARS
0001193125-23-068409,2023-03-13,,2023-03-13T06:11:52.000Z,34,DEFA14A,001-10853,23725601,,970806,0,0,d345178ddefa14a.htm,DEFA14A
0001193125-23-068395,2023-03-13,,2023-03-13T06:07:17.000Z,34,DEF 14A,001-10853,23725576,,18764266,1,1,d345085ddef14a.htm,DEF 14A
0001664272-23-000207,2023-03-09,2023-03-08,2023-03-09T15:09:44.000Z,,4,,,,5148,0,0,xslF345X03/f4_a1e2k00000rxrbzuad-live.xml,PRIMARY DOCUMENT
0000092230-23-000038,2023-03-08,2023-03-08,2023-03-08T16:30:21.000Z,34,8-K,001-10853,23716528,"7.01,9.01",2454046,1,1,tfc-20230308.htm,8-K
0000092230-23-000037,2023-03-08,,2023-03-08T16:01:38.000Z,,SC 13G/A,,,,8053,0,0,r13GA_XFDVX_ETF_02-23.txt,
0000092230-23-000036,2023-03-08,,2023-03-08T15:56:24.000Z,,SC 13G/A,,,,8122,0,0,r13GA_QJUN_ETF_02-23.txt,
0001664272-23-000205,2023-03-08,2023-02-28,2023-03-08T15:31:07.000Z,,4,,,,3186,0,0,xslF345X03/f4_a1e2k00000rxrbkuad-live.xml,PRIMARY DOCUMENT
0001664272-23-000175,2023-03-02,2023-02-28,2023-03-02T14:38:26.000Z,,4,,,,9918,0,0,xslF345X03/f4_a1e2k00000rxrmvua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000173,2023-03-02,2023-02-28,2023-03-02T14:36:04.000Z,,4,,,,5282,0,0,xslF345X03/f4_a1e2k00000rxrmqua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000171,2023-03-02,2023-02-28,2023-03-02T14:33:34.000Z,,4,,,,8283,0,0,xslF345X03/f4_a1e2k00000rxrmlua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000169,2023-03-02,2023-02-28,2023-03-02T14:30:17.000Z,,4,,,,7077,0,0,xslF345X03/f4_a1e2k00000rxrmgua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000167,2023-03-02,2023-02-28,2023-03-02T14:28:07.000Z,,4,,,,4575,0,0,xslF345X03/f4_a1e2k00000rxrmbua1-live.xml,PRIMARY DOCUMENT
0001664272-23-000165,2023-03-02,2023-02-28,2023-03-02T14:25:47.000Z,,4,,,,9922,0,0,xslF345X03/f4_a1e2k00000rxrm6ual-live.xml,PRIMARY DOCUMENT
0001664272-23-000163,2023-03-02,2023-02-28,2023-03-02T14:21:59.000Z,,4,,,,11292,0,0,xslF345X03/f4_a1e2k00000rxrm1ual-live.xml,PRIMARY DOCUMENT
0001664272-23-000161,2023-03-02,2023-02-28,2023-03-02T14:19:29.000Z,,4,,,,7987,0,0,xslF345X03/f4_a1e2k00000rxrlwual-live.xml,PRIMARY DOCUMENT
